Dijkstra,2304,1604,21,299111,10.679748,5.840000000,-1.000000000
Depth First Search - Iterative,332,2133,38,2426,0.278268,18.398000000,-1.000000000
Depth First Search - Recursive,332,2133,2118,4999,0.304573,1049.839000000,-1.000000000
Breadth First Search - Iterative,332,2133,38,1533,0.220798,19.165000000,-1.000000000
Breadth First Search - Recursive,332,2133,38,2500,0.243334,12.195000000,-1.000000000
Dijkstra,332,2133,48,13859,0.541905,13.321000000,-1.000000000
Astar,332,2133,38,71010,2.175835,21.823000000,14967.000000000
Depth First Search - Iterative,1252,552,1005,1007,0.241417,-53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384.000000000,-1.000000000
Depth First Search - Iterative,2353,1653,419,424,0.202505,-53631231719799207030390539313196704003387080982793430656223718241108213804018756844920905978680992391063371644210661233647688428691202814595395994532184064.000000000,-1.000000000
Depth First Search - Iterative,953,253,1105,1138,0.256633,544.161000000,-1.000000000
Depth First Search - Iterative,2054,1354,595,615,0.219776,-1769830646752422817143771299763171688827276288318195925859510110571272851969708200937847407358031252455084205280616158712695512531176947232929241668803100672.000000000,-1.000000000
Depth First Search - Iterative,654,2455,38,38,0.176350,19.004000000,-1.000000000
Depth First Search - Iterative,1755,1055,729,732,0.213757,353.059000000,-1.000000000
Depth First Search - Iterative,355,2156,38,2426,0.310514,17.469000000,-1.000000000
Depth First Search - Iterative,1456,756,913,917,0.241285,446.662000000,-1.000000000
Depth First Search - Iterative,56,1857,38,2426,0.294708,17.906000000,-1.000000000
Depth First Search - Iterative,1157,457,1035,1041,0.241077,-1582121335733226457749734949788289843042565166829902418571380250359168155548678543262621167183694604467423759266005354000742958171809695253679170582717923328.000000000,-1.000000000
Depth First Search - Iterative,2258,1558,505,508,0.197867,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,858,158,1219,1222,0.271233,-1984355573631504370736955699734465226866946141447674219903087093670821076450884952566677396128701707298124715011599935526355574656168092352072180052900446208.000000000,-1.000000000
Depth First Search - Iterative,1959,1259,631,634,0.209983,-294971774458737136190628549960528614804546048053032654309918351761878808661618033489641234559671875409180700880102693118782585421862824538821540278133850112.000000000,-1.000000000
Depth First Search - Iterative,559,2360,38,2426,0.308741,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,1660,960,809,810,0.227454,-1099440250255292962165070049852879382453307997288576256973332038385184650466030852097753692449686081070582612371291856170007818390579618735607559218498895872.000000000,-1.000000000
Depth First Search - Iterative,260,2061,38,2426,0.297286,19.989000000,-1.000000000
Depth First Search - Iterative,1361,661,937,937,0.235193,nan,-1.000000000
Depth First Search - Iterative,2462,1762,397,397,0.225640,-1823461878472193205542067399755995073337193751600565499370404356346159908090002388845054904550698866165844332713362102916110528062424733512714976264827437056.000000000,-1.000000000
Depth First Search - Iterative,1062,362,1111,1112,0.380609,-2011171189491389564936103749730876919121904873088859006658534216558264604511032046520281144725035514153504778727972907628063082421791985491965047350912614400.000000000,-1.000000000
Depth First Search - Iterative,2163,1463,525,525,0.323223,-1823461878472193205542067399755995073337193751600565499370404356346159908090002388845054904550698866165844332713362102916110528062424733512714976264827437056.000000000,-1.000000000
Depth First Search - Iterative,763,63,1239,1239,0.284950,-1689383799172767234546327149773936612062400093394641565593168741908942267789266919077036161569029831888944014131497242407572989234305267813250639774766596096.000000000,-1.000000000
Depth First Search - Iterative,1864,1164,699,700,0.237068,332.335000000,-1.000000000
Depth First Search - Iterative,464,2265,38,2426,0.298610,13.863000000,-1.000000000
Depth First Search - Iterative,1565,865,827,827,0.227235,-134078079299425970995740249982058461274793658205923933777235614437217640300735469768018742981669034276900318581864860508537538828119465699464336490060840960.000000000,-1.000000000
Depth First Search - Iterative,165,1966,38,2426,0.343440,14.928000000,-1.000000000
Depth First Search - Iterative,1266,566,1001,1002,0.274470,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Depth First Search - Iterative,2367,1667,415,415,0.197092,191.128000000,-1.000000000
Depth First Search - Iterative,967,267,1129,1129,0.299347,-53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384.000000000,-1.000000000
Depth First Search - Iterative,2068,1368,589,590,0.242297,-1930724341911733982338659599741641842357028678165304646392192847895934020330590764659469898936034093587364587578853991322940559124920306072286445456876109824.000000000,-1.000000000
Depth First Search - Iterative,668,2469,38,38,0.177265,-107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768.000000000,-1.000000000
Depth First Search - Iterative,1769,1069,717,717,0.211555,343.486000000,-1.000000000
Depth First Search - Iterative,369,2170,38,2426,0.309108,15.140000000,-1.000000000
Depth First Search - Iterative,1470,770,891,892,0.230235,-134078079299425970995740249982058461274793658205923933777235614437217640300735469768018742981669034276900318581864860508537538828119465699464336490060840960.000000000,-1.000000000
Depth First Search - Iterative,70,1871,38,2426,0.282911,19.328000000,-1.000000000
Depth First Search - Iterative,1171,471,1019,1019,0.254330,-1608936951593111651948882999784701535297523898471087205326827373246611683608825637216224915780028411322803822982378326102450465937433588393572037880730091520.000000000,-1.000000000
Depth First Search - Iterative,2272,1572,479,480,0.210534,-1903908726051848788139511549745230150102069946524119859636745725008490492270443670705866150339700286731984523862481019221233051359296412932393578158863941632.000000000,-1.000000000
Depth First Search - Iterative,872,172,1193,1194,0.264773,-1957539957771619176537807649738053534611987409806489433147639970783377548390737858613073647532367900442744651295226963424648066890544199212179312754888278016.000000000,-1.000000000
Depth First Search - Iterative,1973,1273,607,607,0.210311,-1743015030892537622944623249766759996572317556677011139104062987683829323909561106984243658761697445599704141564243186610988004765553054093036374370790932480.000000000,-1.000000000
Depth First Search - Iterative,573,2374,38,2426,0.314837,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,1674,974,781,782,0.246691,-509496701337818689783812949931822152844215901182510948353495334861427033142794785118471223330342330252221210611086469932442647546853969657964478662231195648.000000000,-1.000000000
Depth First Search - Iterative,274,2075,38,2426,0.304262,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,1375,675,909,909,0.228376,-1689383799172767234546327149773936612062400093394641565593168741908942267789266919077036161569029831888944014131497242407572989234305267813250639774766596096.000000000,-1.000000000
Depth First Search - Iterative,2476,1776,369,369,0.193006,175.180000000,-1.000000000
Depth First Search - Iterative,1076,376,1083,1084,0.245345,-1957539957771619176537807649738053534611987409806489433147639970783377548390737858613073647532367900442744651295226963424648066890544199212179312754888278016.000000000,-1.000000000
Depth First Search - Iterative,2177,1477,497,497,0.199472,241.232000000,-1.000000000
Depth First Search - Iterative,777,77,1211,1211,0.259986,584.140000000,-1.000000000
Depth First Search - Iterative,1878,1178,671,672,0.209808,319.447000000,-1.000000000
Depth First Search - Iterative,478,2279,38,2426,0.306858,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Depth First Search - Iterative,1579,879,799,799,0.229973,386.729000000,-1.000000000
Depth First Search - Iterative,179,1980,38,2426,0.303180,18.056000000,-1.000000000
Depth First Search - Iterative,1280,580,973,974,0.234623,-1126255866115178156364218099849291074708266728929761043728779161272628178526177946051357441046019887925962676087664828271715326156203511875500426516511064064.000000000,-1.000000000
Depth First Search - Iterative,2381,1681,387,387,0.194076,184.537000000,-1.000000000
Depth First Search - Iterative,981,281,1101,1101,0.250729,-1635752567452996846148031049781113227552482630112271992082274496134055211668972731169828664376362218178183886698751298204157973703057481533464905178742259712.000000000,-1.000000000
Depth First Search - Iterative,2082,1382,561,562,0.208118,266.594000000,-1.000000000
Depth First Search - Iterative,682,2483,38,38,0.184746,17.262000000,-1.000000000
Depth First Search - Iterative,1783,1083,689,689,0.213558,327.418000000,-1.000000000
Depth First Search - Iterative,383,2184,38,2426,0.302152,18.485000000,-1.000000000
Depth First Search - Iterative,1484,784,863,864,0.228387,415.638000000,-1.000000000
Depth First Search - Iterative,84,1885,38,2426,0.279894,21.419000000,-1.000000000
Depth First Search - Iterative,1185,485,991,991,0.236960,482.909000000,-1.000000000
Depth First Search - Iterative,2286,1586,451,452,0.194965,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,886,186,1165,1166,0.255582,566.226000000,-1.000000000
Depth First Search - Iterative,1987,1287,579,579,0.211316,-1233518329554718933160810299834937843728101655494500190750567652822402290766766321865772435431355115347482930953156716678545357218699084435071895708559736832.000000000,-1.000000000
Depth First Search - Iterative,587,2388,38,2426,0.313293,20.365000000,-1.000000000
Depth First Search - Iterative,1688,988,753,754,0.218874,356.101000000,-1.000000000
Depth First Search - Iterative,288,2089,38,2426,0.304608,15.907000000,-1.000000000
Depth First Search - Iterative,1389,689,881,881,0.230250,412.473000000,-1.000000000
Depth First Search - Iterative,2490,1790,341,341,0.193023,-1984355573631504370736955699734465226866946141447674219903087093670821076450884952566677396128701707298124715011599935526355574656168092352072180052900446208.000000000,-1.000000000
Depth First Search - Iterative,1090,390,1055,1056,0.245423,-1984355573631504370736955699734465226866946141447674219903087093670821076450884952566677396128701707298124715011599935526355574656168092352072180052900446208.000000000,-1.000000000
Depth First Search - Iterative,2191,1491,469,469,0.204247,-1743015030892537622944623249766759996572317556677011139104062987683829323909561106984243658761697445599704141564243186610988004765553054093036374370790932480.000000000,-1.000000000
Depth First Search - Iterative,791,91,1183,1183,0.258220,-1662568183312882040347179099777524919807441361753456778837721619021498739729119825123432412972696025033563950415124270305865481468681374673357772476754427904.000000000,-1.000000000
Depth First Search - Iterative,1892,1192,643,644,0.211478,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,492,2293,38,2426,0.298109,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,1593,893,767,770,0.217099,-160893695159311165194888299978470153529752389847108720532682737324661168360882563721622491578002841132280382298237832610245046593743358839357203788073009152.000000000,-1.000000000
Depth First Search - Iterative,193,1994,38,2426,0.330304,17.113000000,-1.000000000
Depth First Search - Iterative,1294,594,945,946,0.240903,-1930724341911733982338659599741641842357028678165304646392192847895934020330590764659469898936034093587364587578853991322940559124920306072286445456876109824.000000000,-1.000000000
Depth First Search - Iterative,2395,1695,351,354,0.198344,165.836000000,-1.000000000
Depth First Search - Iterative,995,295,1065,1068,0.256285,515.283000000,-1.000000000
Depth First Search - Iterative,2096,1396,533,534,0.202885,-1930724341911733982338659599741641842357028678165304646392192847895934020330590764659469898936034093587364587578853991322940559124920306072286445456876109824.000000000,-1.000000000
Depth First Search - Iterative,696,2497,38,38,0.177378,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Depth First Search - Iterative,1797,1097,649,652,0.211131,-777652859936670631775293449895939075393803217594358815907966563735862313744265724654508709293680398806021847774816190949517725203092901056893151642352877568.000000000,-1.000000000
Depth First Search - Iterative,397,2198,38,2426,0.307386,20.361000000,-1.000000000
Depth First Search - Iterative,1498,798,835,836,0.226566,-1984355573631504370736955699734465226866946141447674219903087093670821076450884952566677396128701707298124715011599935526355574656168092352072180052900446208.000000000,-1.000000000
Depth First Search - Iterative,98,1899,38,2426,0.305064,19.023000000,-1.000000000
Depth First Search - Iterative,1199,499,1021,1023,0.240713,nan,-1.000000000
Depth First Search - Iterative,2300,1600,509,510,0.205305,-1823461878472193205542067399755995073337193751600565499370404356346159908090002388845054904550698866165844332713362102916110528062424733512714976264827437056.000000000,-1.000000000
Depth First Search - Iterative,900,200,1223,1224,0.271138,594.449000000,-1.000000000
Depth First Search - Iterative,2001,1301,619,619,0.212010,-1850277494332078399741215449752406765592152483241750286125851479233603436150149482798658653147032673021224396429735075017818035828048626652607843562839605248.000000000,-1.000000000
Depth First Search - Iterative,601,2402,38,2463,0.297129,17.184000000,-1.000000000
Depth First Search - Iterative,1702,1002,709,1807,0.277581,-1126255866115178156364218099849291074708266728929761043728779161272628178526177946051357441046019887925962676087664828271715326156203511875500426516511064064.000000000,-1.000000000
Depth First Search - Iterative,302,2103,38,2426,0.303239,16.946000000,-1.000000000
Depth First Search - Iterative,1403,703,901,925,0.238726,-107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768.000000000,-1.000000000
Depth First Search - Iterative,3,1804,38,2427,0.301752,18.523000000,-1.000000000
Depth First Search - Iterative,1104,404,985,1535,0.275939,-160893695159311165194888299978470153529752389847108720532682737324661168360882563721622491578002841132280382298237832610245046593743358839357203788073009152.000000000,-1.000000000
Depth First Search - Iterative,2205,1505,515,518,0.199723,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,805,105,1229,1232,0.264985,-1689383799172767234546327149773936612062400093394641565593168741908942267789266919077036161569029831888944014131497242407572989234305267813250639774766596096.000000000,-1.000000000
Depth First Search - Iterative,1906,1206,623,1914,0.286148,301.936000000,-1.000000000
Depth First Search - Iterative,506,2307,38,2426,0.302063,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Iterative,1607,907,821,826,0.223031,-1582121335733226457749734949788289843042565166829902418571380250359168155548678543262621167183694604467423759266005354000742958171809695253679170582717923328.000000000,-1.000000000
Depth First Search - Iterative,207,2008,38,2426,0.302105,19.885000000,-1.000000000
Depth First Search - Recursive,1252,552,15,12372,0.313509,7.628000000,-1.000000000
Depth First Search - Recursive,2353,1653,15,17372,0.304977,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Depth First Search - Recursive,953,253,15,22372,0.307265,6.730000000,-1.000000000
Depth First Search - Recursive,2054,1354,15,27372,0.306363,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Recursive,654,2455,2442,32372,0.304167,-3244689519046108498096914049565814762850006528583359197409101869380666895277798368386053580156390629500987709681129624306608439640491069927036943059472351232.000000000,-1.000000000
Depth First Search - Recursive,1755,1055,15,37372,0.306815,8.347000000,-1.000000000
Depth First Search - Recursive,355,2156,2144,42372,0.306338,-1018993402675637379567625899863644305688431802365021896706990669722854066285589570236942446660684660504442421222172939864885295093707939315928957324462391296.000000000,-1.000000000
Depth First Search - Recursive,1456,756,15,47372,0.314450,6.555000000,-1.000000000
Depth First Search - Recursive,56,1857,1846,52372,0.309220,910.582000000,-1.000000000
Depth First Search - Recursive,1157,457,15,57372,0.316009,5.057000000,-1.000000000
Depth First Search - Recursive,2258,1558,15,62372,0.320806,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Depth First Search - Recursive,858,158,15,67372,0.312135,6.459000000,-1.000000000
Depth First Search - Recursive,1959,1259,15,72372,0.310320,7.700000000,-1.000000000
Depth First Search - Recursive,559,2360,2352,77372,0.308123,1175.907000000,-1.000000000
Depth First Search - Recursive,1660,960,15,82372,0.310842,6.648000000,-1.000000000
Depth First Search - Recursive,260,2061,2054,87372,0.320244,1021.429000000,-1.000000000
Depth First Search - Recursive,1361,661,15,92372,0.307861,9.095000000,-1.000000000
Depth First Search - Recursive,2462,1762,15,97372,0.286450,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Recursive,1062,362,15,102372,0.311070,5.444000000,-1.000000000
Depth First Search - Recursive,2163,1463,15,107372,0.307237,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Depth First Search - Recursive,763,63,15,112372,0.314645,5.718000000,-1.000000000
Depth First Search - Recursive,1864,1164,15,117372,0.310038,7.651000000,-1.000000000
Depth First Search - Recursive,464,2265,2262,122372,0.308512,3984552505828200828564107069941569897384535513039006938413503304909925276264085257530063223185998843369410577515277111489873066003141793597686175776129681071703340794541555235289171244107128462530936933403808792365204949832198747881292370775110791987200.000000000,-1.000000000
Depth First Search - Recursive,1565,865,15,127372,0.318489,8.283000000,-1.000000000
Depth First Search - Recursive,165,1966,1964,132372,0.308895,966.519000000,-1.000000000
Depth First Search - Recursive,1266,566,15,137372,0.318409,7.306000000,-1.000000000
Depth First Search - Recursive,2367,1667,15,142372,0.310056,-53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384.000000000,-1.000000000
Depth First Search - Recursive,967,267,15,147372,0.307845,4.826000000,-1.000000000
Depth First Search - Recursive,2068,1368,15,152372,0.316279,5.356000000,-1.000000000
Depth First Search - Recursive,668,2469,2468,157372,0.306592,-3164242671466452915499469899576579686085130333659804837142760500718336311097357086525242334367389208934847518532010708001485916343619390507358341165435846656.000000000,-1.000000000
Depth First Search - Recursive,1769,1069,15,162372,0.353156,6.728000000,-1.000000000
Depth First Search - Recursive,369,2170,2170,167372,0.459989,5952285681045497084105899673300821514542447137547121970962669103765416562491513052357942904976707166064904669567325065937240912499527414529288351396168310845916308734660920720827942553552363129859752351979853874269456064489455616.000000000,-1.000000000
Depth First Search - Recursive,1470,770,15,172372,0.315252,7.719000000,-1.000000000
Depth First Search - Recursive,70,1871,1870,177372,0.335708,926.615000000,-1.000000000
Depth First Search - Recursive,1171,471,15,182372,0.961834,5.906000000,-1.000000000
Depth First Search - Recursive,2272,1572,15,187372,1.323926,7.701000000,-1.000000000
Depth First Search - Recursive,872,172,15,192372,0.853648,5.606000000,-1.000000000
Depth First Search - Recursive,1973,1273,15,197372,0.573099,6.534000000,-1.000000000
Depth First Search - Recursive,573,2374,2374,202372,0.738377,-1045809018535522573766773949860055997943390534006206683462437792610297594345736664190546195257018467359822484938545911966592802859331832455821824622474559488.000000000,-1.000000000
Depth First Search - Recursive,1674,974,15,207372,0.861781,6.602000000,-1.000000000
Depth First Search - Recursive,274,2075,2074,212372,0.323022,nan,-1.000000000
Depth First Search - Recursive,1375,675,15,217372,0.742496,5.460000000,-1.000000000
Depth First Search - Recursive,2476,1776,15,222372,0.373899,-107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768.000000000,-1.000000000
Depth First Search - Recursive,1076,376,15,227372,0.511851,5.848000000,-1.000000000
Depth First Search - Recursive,2177,1477,15,232372,0.464066,-53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384.000000000,-1.000000000
Depth First Search - Recursive,777,77,15,237372,0.324012,8.325000000,-1.000000000
Depth First Search - Recursive,1878,1178,15,242372,0.344972,5.991000000,-1.000000000
Depth First Search - Recursive,478,2279,2278,247372,0.388764,5952285681045497084105899673300821514542447137547121970962669103765416562491513052357942904976707166064904669567325065937240912499527414529288351396168310845916308734660920720827942553552363129859752351979853874269456064489455616.000000000,-1.000000000
Depth First Search - Recursive,1579,879,15,252372,0.309751,8.172000000,-1.000000000
Depth First Search - Recursive,179,1980,1980,257372,0.388299,975.391000000,-1.000000000
Depth First Search - Recursive,1280,580,15,262372,0.330841,6.066000000,-1.000000000
Depth First Search - Recursive,2381,1681,15,267372,0.333009,-107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768.000000000,-1.000000000
Depth First Search - Recursive,981,281,15,272372,0.326107,4.940000000,-1.000000000
Depth First Search - Recursive,2082,1382,15,277372,0.318182,8.159000000,-1.000000000
Depth First Search - Recursive,682,2483,2482,282372,0.360364,1233.231000000,-1.000000000
Depth First Search - Recursive,1783,1083,15,287372,0.333320,7.574000000,-1.000000000
Depth First Search - Recursive,383,2184,2184,292372,0.335378,-1448043256433800486753994699806231381767771508623978484794144635921950515247943073494602424202025570190523440684140493492205419343690229554214834092657082368.000000000,-1.000000000
Depth First Search - Recursive,1484,784,15,297372,0.404712,7.153000000,-1.000000000
Depth First Search - Recursive,84,1885,1884,302372,0.400454,931.540000000,-1.000000000
Depth First Search - Recursive,1185,485,15,307372,0.324602,6.346000000,-1.000000000
Depth First Search - Recursive,2286,1586,15,312372,0.333329,7.563000000,-1.000000000
Depth First Search - Recursive,886,186,15,317372,0.326740,7.549000000,-1.000000000
Depth First Search - Recursive,1987,1287,15,322372,0.301452,8.768000000,-1.000000000
Depth First Search - Recursive,587,2388,2388,327372,0.309463,nan,-1.000000000
Depth First Search - Recursive,1688,988,15,332372,0.319076,6.972000000,-1.000000000
Depth First Search - Recursive,288,2089,2088,337372,0.315366,1037.579000000,-1.000000000
Depth First Search - Recursive,1389,689,15,342372,0.340467,5.966000000,-1.000000000
Depth First Search - Recursive,2490,1790,15,347372,0.305600,-80446847579664180552969846348453893572432006485416354009699996398120532877816959039748882625159131064974464835349298824059709177844467327997847980698763264.000000000,-1.000000000
Depth First Search - Recursive,1090,390,15,352372,0.343806,8.210000000,-1.000000000
Depth First Search - Recursive,2191,1491,15,357372,0.344158,7.725000000,-1.000000000
Depth First Search - Recursive,791,91,15,362372,0.340447,7.020000000,-1.000000000
Depth First Search - Recursive,1892,1192,15,367372,0.310850,6.147000000,-1.000000000
Depth First Search - Recursive,492,2293,2292,372372,0.309821,-2118433652930930341732695949716523688141739799653598153680322708108038716751620422334696139110370741575025033593464796034893113484287558051536516542961287168.000000000,-1.000000000
Depth First Search - Recursive,1593,893,15,377372,0.326952,7.355000000,-1.000000000
Depth First Search - Recursive,193,1994,1994,382372,0.346631,984.806000000,-1.000000000
