Breadth First Search - Iterative,2462,1762,15,220,0.167188,6.266000000,-1.000000000
Breadth First Search - Iterative,1062,362,15,413,0.166462,5.372000000,-1.000000000
Breadth First Search - Iterative,2163,1463,15,354,0.164471,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Iterative,763,63,15,418,0.164813,5.718000000,-1.000000000
Breadth First Search - Iterative,1864,1164,15,417,0.164967,7.428000000,-1.000000000
Breadth First Search - Iterative,464,2265,38,1557,0.168164,14.422000000,-1.000000000
Breadth First Search - Iterative,1565,865,15,422,0.166545,8.379000000,-1.000000000
Breadth First Search - Iterative,165,1966,38,1314,0.167418,20.046000000,-1.000000000
Breadth First Search - Iterative,1266,566,15,422,0.171758,7.250000000,-1.000000000
Breadth First Search - Iterative,2367,1667,15,278,0.175137,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Breadth First Search - Iterative,967,267,15,422,0.165016,5.645000000,-1.000000000
Breadth First Search - Iterative,2068,1368,15,386,0.162992,6.515000000,-1.000000000
Breadth First Search - Iterative,668,2469,38,1833,0.168589,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Breadth First Search - Iterative,1769,1069,15,422,0.166421,6.829000000,-1.000000000
Breadth First Search - Iterative,369,2170,38,1582,0.165451,17.206000000,-1.000000000
Breadth First Search - Iterative,1470,770,15,422,0.165189,7.281000000,-1.000000000
Breadth First Search - Iterative,70,1871,38,1295,0.164697,19.078000000,-1.000000000
Breadth First Search - Iterative,1171,471,15,422,0.164823,6.406000000,-1.000000000
Breadth First Search - Iterative,2272,1572,15,322,0.163792,5.141000000,-1.000000000
Breadth First Search - Iterative,872,172,15,422,0.163637,6.206000000,-1.000000000
Breadth First Search - Iterative,1973,1273,15,406,0.163777,6.185000000,-1.000000000
Breadth First Search - Iterative,573,2374,38,1818,0.165859,17.006000000,-1.000000000
Breadth First Search - Iterative,1674,974,15,422,0.170407,6.602000000,-1.000000000
Breadth First Search - Iterative,274,2075,38,1523,0.166473,21.033000000,-1.000000000
Breadth First Search - Iterative,1375,675,15,422,0.162168,7.103000000,-1.000000000
Breadth First Search - Iterative,2476,1776,15,226,0.167916,7.350000000,-1.000000000
Breadth First Search - Iterative,1076,376,15,422,0.167988,6.151000000,-1.000000000
Breadth First Search - Iterative,2177,1477,15,358,0.166120,6.784000000,-1.000000000
Breadth First Search - Iterative,777,77,15,422,0.164040,8.325000000,-1.000000000
Breadth First Search - Iterative,1878,1178,15,418,0.164743,6.428000000,-1.000000000
Breadth First Search - Iterative,478,2279,38,1719,0.167448,14.364000000,-1.000000000
Breadth First Search - Iterative,1579,879,15,422,0.162256,8.636000000,-1.000000000
Breadth First Search - Iterative,179,1980,38,1413,0.164869,17.437000000,-1.000000000
Breadth First Search - Iterative,1280,580,15,422,0.163465,6.320000000,-1.000000000
Breadth First Search - Iterative,2381,1681,15,278,0.162973,5.773000000,-1.000000000
Breadth First Search - Iterative,981,281,15,422,0.162401,5.439000000,-1.000000000
Breadth First Search - Iterative,2082,1382,15,386,0.162942,7.375000000,-1.000000000
Breadth First Search - Iterative,682,2483,38,1855,0.167295,18.992000000,-1.000000000
Breadth First Search - Iterative,1783,1083,15,422,0.162038,6.079000000,-1.000000000
Breadth First Search - Iterative,383,2184,38,1566,0.167728,18.692000000,-1.000000000
Breadth First Search - Iterative,1484,784,15,422,0.162014,7.645000000,-1.000000000
Breadth First Search - Iterative,84,1885,38,1253,0.165670,20.123000000,-1.000000000
Breadth First Search - Iterative,1185,485,15,422,0.165188,6.093000000,-1.000000000
Breadth First Search - Iterative,2286,1586,15,322,0.164094,7.750000000,-1.000000000
Breadth First Search - Iterative,886,186,15,422,0.162456,9.106000000,-1.000000000
Breadth First Search - Iterative,1987,1287,15,405,0.161760,7.379000000,-1.000000000
Breadth First Search - Iterative,587,2388,38,1638,0.164686,18.468000000,-1.000000000
Breadth First Search - Iterative,1688,988,15,418,0.160882,6.972000000,-1.000000000
Breadth First Search - Iterative,288,2089,38,1354,0.165897,18.081000000,-1.000000000
Breadth First Search - Iterative,1389,689,15,413,0.160765,6.507000000,-1.000000000
Breadth First Search - Iterative,2490,1790,15,216,0.161401,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Iterative,1090,390,15,406,0.163275,7.289000000,-1.000000000
Breadth First Search - Iterative,2191,1491,15,333,0.165135,6.462000000,-1.000000000
Breadth First Search - Iterative,791,91,15,397,0.161648,7.020000000,-1.000000000
Breadth First Search - Iterative,1892,1192,15,382,0.161370,5.603000000,-1.000000000
Breadth First Search - Iterative,492,2293,38,1378,0.173246,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Iterative,1593,893,15,373,0.161927,6.693000000,-1.000000000
Breadth First Search - Iterative,193,1994,38,1108,0.163418,18.721000000,-1.000000000
Breadth First Search - Iterative,1294,594,15,358,0.162646,7.120000000,-1.000000000
Breadth First Search - Iterative,2395,1695,15,218,0.166334,6.828000000,-1.000000000
Breadth First Search - Iterative,995,295,15,341,0.164214,8.593000000,-1.000000000
Breadth First Search - Iterative,2096,1396,15,287,0.164493,7.382000000,-1.000000000
Breadth First Search - Iterative,696,2497,38,1338,0.166255,-53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384.000000000,-1.000000000
Breadth First Search - Iterative,1797,1097,15,301,0.163651,4.072000000,-1.000000000
Breadth First Search - Iterative,397,2198,38,1108,0.165252,17.415000000,-1.000000000
Breadth First Search - Iterative,1498,798,15,278,0.162884,7.084000000,-1.000000000
Breadth First Search - Iterative,98,1899,38,853,0.164202,14.871000000,-1.000000000
Breadth First Search - Iterative,1199,499,15,253,0.163653,6.080000000,-1.000000000
Breadth First Search - Iterative,2300,1600,15,171,0.161780,5.131000000,-1.000000000
Breadth First Search - Iterative,900,200,15,226,0.161820,6.957000000,-1.000000000
Breadth First Search - Iterative,2001,1301,15,211,0.162530,6.661000000,-1.000000000
Breadth First Search - Iterative,601,2402,38,1119,0.165707,17.646000000,-1.000000000
Breadth First Search - Iterative,1702,1002,15,253,0.162841,5.471000000,-1.000000000
Breadth First Search - Iterative,302,2103,38,991,0.164889,16.947000000,-1.000000000
Breadth First Search - Iterative,1403,703,15,278,0.163566,7.866000000,-1.000000000
Breadth First Search - Iterative,3,1804,38,814,0.163842,16.918000000,-1.000000000
Breadth First Search - Iterative,1104,404,15,301,0.167142,6.260000000,-1.000000000
Breadth First Search - Iterative,2205,1505,15,251,0.176476,6.718000000,-1.000000000
Breadth First Search - Iterative,805,105,15,322,0.165700,6.843000000,-1.000000000
Breadth First Search - Iterative,1906,1206,15,332,0.230544,8.138000000,-1.000000000
Breadth First Search - Iterative,506,2307,38,1291,0.184898,-53631231719770388398296099992823384509917463282369573510894245774887056120294187907207497192667613710760127432745944203415015531247786279785734596024336384.000000000,-1.000000000
Breadth First Search - Iterative,1607,907,15,358,0.175248,6.328000000,-1.000000000
Breadth First Search - Iterative,207,2008,38,1114,0.216760,17.861000000,-1.000000000
Breadth First Search - Recursive,1252,552,15,2500,0.270535,7.628000000,-1.000000000
Breadth First Search - Recursive,2353,1653,15,2500,0.197068,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Breadth First Search - Recursive,953,253,15,2500,0.171836,6.730000000,-1.000000000
Breadth First Search - Recursive,2054,1354,15,2500,0.169497,6.770000000,-1.000000000
Breadth First Search - Recursive,654,2455,38,2500,0.169705,19.289000000,-1.000000000
Breadth First Search - Recursive,1755,1055,15,2500,0.169778,8.347000000,-1.000000000
Breadth First Search - Recursive,355,2156,38,2500,0.170410,16.799000000,-1.000000000
Breadth First Search - Recursive,1456,756,15,2500,0.171568,6.555000000,-1.000000000
Breadth First Search - Recursive,56,1857,38,2500,0.177106,20.064000000,-1.000000000
Breadth First Search - Recursive,1157,457,15,2500,0.171680,5.057000000,-1.000000000
Breadth First Search - Recursive,2258,1558,15,2500,0.172325,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,858,158,15,2500,0.184062,6.459000000,-1.000000000
Breadth First Search - Recursive,1959,1259,15,2500,0.171238,7.700000000,-1.000000000
Breadth First Search - Recursive,559,2360,38,2500,0.170206,17.392000000,-1.000000000
Breadth First Search - Recursive,1660,960,15,2500,0.172519,6.648000000,-1.000000000
Breadth First Search - Recursive,260,2061,38,2500,0.169523,18.225000000,-1.000000000
Breadth First Search - Recursive,1361,661,15,2500,0.168334,9.095000000,-1.000000000
Breadth First Search - Recursive,2462,1762,15,2500,0.170696,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,1062,362,15,2500,0.170287,5.444000000,-1.000000000
Breadth First Search - Recursive,2163,1463,15,2500,0.172455,8.239000000,-1.000000000
Breadth First Search - Recursive,763,63,15,2500,0.168689,5.718000000,-1.000000000
Breadth First Search - Recursive,1864,1164,15,2500,0.171902,7.651000000,-1.000000000
Breadth First Search - Recursive,464,2265,38,2500,0.174671,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,1565,865,15,2500,0.177241,8.283000000,-1.000000000
Breadth First Search - Recursive,165,1966,38,2500,0.174805,18.528000000,-1.000000000
Breadth First Search - Recursive,1266,566,15,2500,0.171515,7.306000000,-1.000000000
Breadth First Search - Recursive,2367,1667,15,2500,0.220396,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Breadth First Search - Recursive,967,267,15,2500,0.196118,4.826000000,-1.000000000
Breadth First Search - Recursive,2068,1368,15,2500,0.171429,6.592000000,-1.000000000
Breadth First Search - Recursive,668,2469,38,2500,0.229789,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Breadth First Search - Recursive,1769,1069,15,2500,0.177568,6.728000000,-1.000000000
Breadth First Search - Recursive,369,2170,38,2500,0.205428,18.823000000,-1.000000000
Breadth First Search - Recursive,1470,770,15,2500,0.190961,7.719000000,-1.000000000
Breadth First Search - Recursive,70,1871,38,2500,0.283373,19.318000000,-1.000000000
Breadth First Search - Recursive,1171,471,15,2500,0.232292,5.906000000,-1.000000000
Breadth First Search - Recursive,2272,1572,15,2500,0.260526,6.536000000,-1.000000000
Breadth First Search - Recursive,872,172,15,2500,0.189623,5.606000000,-1.000000000
Breadth First Search - Recursive,1973,1273,15,2500,0.175962,6.746000000,-1.000000000
Breadth First Search - Recursive,573,2374,38,2500,0.176945,17.790000000,-1.000000000
Breadth First Search - Recursive,1674,974,15,2500,0.229778,6.602000000,-1.000000000
Breadth First Search - Recursive,274,2075,38,2500,0.192519,20.658000000,-1.000000000
Breadth First Search - Recursive,1375,675,15,2500,0.169306,5.460000000,-1.000000000
Breadth First Search - Recursive,2476,1776,15,2500,0.170181,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,1076,376,15,2500,0.170526,5.848000000,-1.000000000
Breadth First Search - Recursive,2177,1477,15,2500,0.264114,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,777,77,15,2500,0.251658,8.325000000,-1.000000000
Breadth First Search - Recursive,1878,1178,15,2500,0.174836,5.991000000,-1.000000000
Breadth First Search - Recursive,478,2279,38,2500,0.184769,15.859000000,-1.000000000
Breadth First Search - Recursive,1579,879,15,2500,0.234913,8.172000000,-1.000000000
Breadth First Search - Recursive,179,1980,38,2500,0.241140,17.471000000,-1.000000000
Breadth First Search - Recursive,1280,580,15,2500,0.191459,6.066000000,-1.000000000
Breadth First Search - Recursive,2381,1681,15,2500,0.177141,-80446847579655582597444149989235076764876194923554360266341368662330584180441281860811245789001420566140191149118916305122523296871679419678601894036504576.000000000,-1.000000000
Breadth First Search - Recursive,981,281,15,2500,0.180018,4.940000000,-1.000000000
Breadth First Search - Recursive,2082,1382,15,2500,0.204115,7.930000000,-1.000000000
Breadth First Search - Recursive,682,2483,38,2500,0.174646,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,1783,1083,15,2500,0.193272,7.574000000,-1.000000000
Breadth First Search - Recursive,383,2184,38,2500,0.171962,20.435000000,-1.000000000
Breadth First Search - Recursive,1484,784,15,2500,0.169224,7.153000000,-1.000000000
Breadth First Search - Recursive,84,1885,38,2500,0.169661,19.607000000,-1.000000000
Breadth First Search - Recursive,1185,485,15,2500,0.170723,6.346000000,-1.000000000
Breadth First Search - Recursive,2286,1586,15,2500,0.173224,5.481000000,-1.000000000
Breadth First Search - Recursive,886,186,15,2500,0.173650,7.549000000,-1.000000000
Breadth First Search - Recursive,1987,1287,15,2500,0.177743,8.614000000,-1.000000000
Breadth First Search - Recursive,587,2388,38,2500,0.170942,18.310000000,-1.000000000
Breadth First Search - Recursive,1688,988,15,2500,0.171487,6.972000000,-1.000000000
Breadth First Search - Recursive,288,2089,38,2500,0.169925,16.285000000,-1.000000000
Breadth First Search - Recursive,1389,689,15,2500,0.170196,5.966000000,-1.000000000
Breadth First Search - Recursive,2490,1790,15,215,0.163875,5.545000000,-1.000000000
Breadth First Search - Recursive,1090,390,15,2500,0.169479,8.210000000,-1.000000000
Breadth First Search - Recursive,2191,1491,15,2500,0.173363,-26815615859885194199148049996411692254958731641184786755447122887443528060147093953603748596333806855380063716372972101707507765623893139892867298012168192.000000000,-1.000000000
Breadth First Search - Recursive,791,91,15,2500,0.169154,7.020000000,-1.000000000
Breadth First Search - Recursive,1892,1192,15,2500,0.169513,6.147000000,-1.000000000
Breadth First Search - Recursive,492,2293,38,2500,0.170533,17.509000000,-1.000000000
Breadth First Search - Recursive,1593,893,15,2500,0.169644,7.355000000,-1.000000000
Breadth First Search - Recursive,193,1994,38,2500,0.172844,17.612000000,-1.000000000
Breadth First Search - Recursive,1294,594,15,2500,0.171940,8.271000000,-1.000000000
Breadth First Search - Recursive,2395,1695,15,2500,0.178516,-107262463439540776796592199985646769019834926564739147021788491549774112240588375814414994385335227421520254865491888406830031062495572559571469192048672768.000000000,-1.000000000
Breadth First Search - Recursive,995,295,15,2500,0.176898,8.064000000,-1.000000000
Breadth First Search - Recursive,2096,1396,15,2500,0.174373,7.553000000,-1.000000000
Breadth First Search - Recursive,696,2497,38,2500,0.171044,19.279000000,-1.000000000
Breadth First Search - Recursive,1797,1097,15,2500,0.172342,3.806000000,-1.000000000
Breadth First Search - Recursive,397,2198,38,2500,0.171878,16.796000000,-1.000000000
Breadth First Search - Recursive,1498,798,15,2500,0.170939,7.446000000,-1.000000000
Breadth First Search - Recursive,98,1899,38,2500,0.175199,17.444000000,-1.000000000
Breadth First Search - Recursive,1199,499,15,2500,0.169994,8.041000000,-1.000000000
Breadth First Search - Recursive,2300,1600,15,2500,0.172336,5.206000000,-1.000000000
Breadth First Search - Recursive,900,200,15,2500,0.175078,7.090000000,-1.000000000
Breadth First Search - Recursive,2001,1301,15,2500,0.175418,8.316000000,-1.000000000
Breadth First Search - Recursive,601,2402,38,2500,0.175968,18.096000000,-1.000000000
Breadth First Search - Recursive,1702,1002,15,2500,0.175552,5.471000000,-1.000000000
Breadth First Search - Recursive,302,2103,38,2500,0.173888,16.890000000,-1.000000000
Breadth First Search - Recursive,1403,703,15,2500,0.176047,6.462000000,-1.000000000
Breadth First Search - Recursive,3,1804,38,2500,0.252593,18.438000000,-1.000000000
Breadth First Search - Recursive,1104,404,15,2500,0.187231,6.265000000,-1.000000000
Breadth First Search - Recursive,2205,1505,15,2500,0.176917,5.221000000,-1.000000000
Breadth First Search - Recursive,805,105,15,2500,0.169387,6.843000000,-1.000000000
Breadth First Search - Recursive,1906,1206,15,2500,0.170289,8.288000000,-1.000000000
Breadth First Search - Recursive,506,2307,38,2500,0.170347,18.830000000,-1.000000000
Breadth First Search - Recursive,1607,907,15,2500,0.170458,6.647000000,-1.000000000
Breadth First Search - Recursive,207,2008,38,2500,0.170932,17.470000000,-1.000000000
Dijkstra,1252,552,17,66084,0.571015,5.740000000,-1.000000000
Dijkstra,2353,1653,17,253129,1.717694,6.474000000,-1.000000000
Dijkstra,953,253,17,37369,0.379010,4.921000000,-1.000000000
Dijkstra,2054,1354,19,195334,1.329985,6.071000000,-1.000000000
Dijkstra,654,2455,58,21668,0.289498,12.380000000,-1.000000000
Dijkstra,1755,1055,21,114791,0.831613,5.583000000,-1.000000000
Dijkstra,355,2156,58,11943,0.231222,13.102000000,-1.000000000
Dijkstra,1456,756,17,84042,0.641864,4.814000000,-1.000000000
Dijkstra,56,1857,52,7776,0.209993,13.638000000,-1.000000000
Dijkstra,1157,457,17,44902,0.421086,4.275000000,-1.000000000
Dijkstra,2258,1558,19,184031,1.244857,5.294000000,-1.000000000
Dijkstra,858,158,19,29565,0.328571,4.804000000,-1.000000000
Dijkstra,1959,1259,19,173676,1.160031,4.932000000,-1.000000000
Dijkstra,559,2360,52,14655,0.291556,10.389000000,-1.000000000
Dijkstra,1660,960,19,147129,1.072931,5.606000000,-1.000000000
Dijkstra,260,2061,56,12334,0.240095,12.193000000,-1.000000000
Dijkstra,1361,661,25,81435,0.614780,6.862000000,-1.000000000
Dijkstra,2462,1762,21,218242,1.642571,4.824000000,-1.000000000
Dijkstra,1062,362,25,54725,0.511716,5.938000000,-1.000000000
Dijkstra,2163,1463,19,168012,1.238568,5.005000000,-1.000000000
Dijkstra,763,63,23,33594,0.591441,5.637000000,-1.000000000
Dijkstra,1864,1164,15,105707,2.411684,4.715000000,-1.000000000
Dijkstra,464,2265,54,16104,0.815154,12.249000000,-1.000000000
Dijkstra,1565,865,15,67345,0.986278,5.636000000,-1.000000000
Dijkstra,165,1966,44,8529,0.600329,11.585000000,-1.000000000
Dijkstra,1266,566,19,56544,1.016104,5.035000000,-1.000000000
Dijkstra,2367,1667,17,234937,3.397194,7.318000000,-1.000000000
Dijkstra,967,267,23,37216,0.422649,5.130000000,-1.000000000
Dijkstra,2068,1368,19,184137,1.922828,5.856000000,-1.000000000
Dijkstra,668,2469,52,25678,0.518119,12.044000000,-1.000000000
Dijkstra,1769,1069,17,117887,0.836621,6.555000000,-1.000000000
Dijkstra,369,2170,48,12944,0.297347,12.718000000,-1.000000000
Dijkstra,1470,770,15,71034,0.922384,6.544000000,-1.000000000
Dijkstra,70,1871,48,7033,0.222921,12.503000000,-1.000000000
Dijkstra,1171,471,23,58005,0.485645,5.393000000,-1.000000000
Dijkstra,2272,1572,19,224853,1.515147,4.831000000,-1.000000000
Dijkstra,872,172,25,32317,0.358656,4.387000000,-1.000000000
Dijkstra,1973,1273,17,179982,1.192658,3.740000000,-1.000000000
Dijkstra,573,2374,54,18590,0.268120,14.188000000,-1.000000000
Dijkstra,1674,974,15,54793,0.472889,5.473000000,-1.000000000
Dijkstra,274,2075,56,9729,0.209801,13.577000000,-1.000000000
Dijkstra,1375,675,17,59052,0.477942,5.709000000,-1.000000000
Dijkstra,2476,1776,19,180750,1.248291,5.491000000,-1.000000000
Dijkstra,1076,376,19,45447,0.488987,4.860000000,-1.000000000
Dijkstra,2177,1477,21,219480,1.505522,5.834000000,-1.000000000
Dijkstra,777,77,21,24940,0.328678,4.210000000,-1.000000000
Dijkstra,1878,1178,21,127407,1.248162,5.433000000,-1.000000000
Dijkstra,478,2279,46,18046,0.324243,13.930000000,-1.000000000
Dijkstra,1579,879,17,80888,0.611811,4.938000000,-1.000000000
Dijkstra,179,1980,48,8616,0.218051,12.748000000,-1.000000000
Dijkstra,1280,580,23,65409,0.539544,4.863000000,-1.000000000
Dijkstra,2381,1681,17,219754,1.485950,6.375000000,-1.000000000
Dijkstra,981,281,17,44674,0.420788,5.533000000,-1.000000000
Dijkstra,2082,1382,23,197348,1.494152,5.789000000,-1.000000000
Dijkstra,682,2483,50,29935,0.326636,14.214000000,-1.000000000
Dijkstra,1783,1083,15,111697,0.888069,6.237000000,-1.000000000
Dijkstra,383,2184,54,19253,0.322762,12.792000000,-1.000000000
Dijkstra,1484,784,27,100096,0.768291,5.940000000,-1.000000000
Dijkstra,84,1885,58,8792,0.245034,12.724000000,-1.000000000
Dijkstra,1185,485,17,76570,0.941601,6.091000000,-1.000000000
Dijkstra,2286,1586,15,153140,1.128232,4.456000000,-1.000000000
Dijkstra,886,186,17,36457,0.401449,4.798000000,-1.000000000
Dijkstra,1987,1287,17,155887,1.442693,4.578000000,-1.000000000
Dijkstra,587,2388,52,27687,0.361476,13.693000000,-1.000000000
Dijkstra,1688,988,19,107203,1.453032,4.839000000,-1.000000000
Dijkstra,288,2089,54,16917,0.452110,13.249000000,-1.000000000
Dijkstra,1389,689,15,50772,0.480668,4.756000000,-1.000000000
Dijkstra,2490,1790,17,272014,1.856494,4.724000000,-1.000000000
Dijkstra,1090,390,17,62610,0.728002,5.890000000,-1.000000000
Dijkstra,2191,1491,17,256400,1.823896,5.581000000,-1.000000000
Dijkstra,791,91,15,34693,0.362122,5.482000000,-1.000000000
Dijkstra,1892,1192,23,161256,1.132540,5.579000000,-1.000000000
Dijkstra,492,2293,50,26414,0.333443,12.983000000,-1.000000000
Dijkstra,1593,893,15,107340,0.787971,6.101000000,-1.000000000
Dijkstra,193,1994,50,13030,0.240557,13.106000000,-1.000000000
Dijkstra,1294,594,19,101050,0.776479,5.503000000,-1.000000000
Dijkstra,2395,1695,17,313743,2.129615,5.199000000,-1.000000000
Dijkstra,995,295,21,73573,0.644570,5.695000000,-1.000000000
Dijkstra,2096,1396,17,275746,1.961027,6.145000000,-1.000000000
Dijkstra,696,2497,52,42803,0.489302,12.412000000,-1.000000000
Dijkstra,1797,1097,19,133100,0.986605,5.950000000,-1.000000000
Dijkstra,397,2198,48,24905,0.316939,13.029000000,-1.000000000
Dijkstra,1498,798,17,124972,0.928860,5.128000000,-1.000000000
Dijkstra,98,1899,50,14306,0.278437,11.769000000,-1.000000000
Dijkstra,1199,499,17,75455,0.625133,3.756000000,-1.000000000
Dijkstra,2300,1600,21,329794,2.966199,5.409000000,-1.000000000
Dijkstra,900,200,17,65305,0.676622,5.643000000,-1.000000000
Dijkstra,2001,1301,19,139892,1.136987,4.941000000,-1.000000000
Dijkstra,601,2402,50,21750,0.295603,13.327000000,-1.000000000
Dijkstra,1702,1002,19,97853,0.822617,5.143000000,-1.000000000
Dijkstra,302,2103,48,13534,0.248836,12.424000000,-1.000000000
Dijkstra,1403,703,19,84591,0.724039,4.804000000,-1.000000000
Dijkstra,3,1804,50,8715,0.220280,13.132000000,-1.000000000
Dijkstra,1104,404,17,60209,0.500408,5.068000000,-1.000000000
Dijkstra,2205,1505,23,207280,1.451606,5.902000000,-1.000000000
Dijkstra,805,105,21,26367,0.338822,4.952000000,-1.000000000
Dijkstra,1906,1206,19,150260,1.361996,5.825000000,-1.000000000
Dijkstra,506,2307,58,19397,0.274190,12.174000000,-1.000000000
Dijkstra,1607,907,19,96421,0.696796,4.663000000,-1.000000000
Dijkstra,207,2008,52,10366,0.281063,12.530000000,-1.000000000
Astar,1252,552,15,15,0.189350,6.914000000,825.000000000
Astar,2353,1653,15,15,0.166716,7.119000000,826.000000000
Astar,953,253,15,15,0.165162,5.572000000,824.000000000
Astar,2054,1354,15,15,0.160187,7.894000000,826.000000000
Astar,654,2455,38,872561,7.899796,16.352000000,14962.000000000
Astar,1755,1055,15,15,0.168440,7.255000000,826.000000000
Astar,355,2156,38,172119,1.463452,19.749000000,14965.000000000
Astar,1456,756,15,15,0.199088,6.316000000,825.000000000
Astar,56,1857,38,6390,0.406156,20.160000000,14966.000000000
Astar,1157,457,15,15,0.197790,5.597000000,824.000000000
Astar,2258,1558,15,15,0.199616,7.672000000,826.000000000
Astar,858,158,15,15,0.479013,5.991000000,824.000000000
Astar,1959,1259,15,15,0.298829,8.358000000,827.000000000
Astar,559,2360,38,229959,2.115193,16.498000000,14962.000000000
Astar,1660,960,15,15,0.183346,8.060000000,827.000000000
Astar,260,2061,38,49722,0.485142,16.935000000,14962.000000000
Astar,1361,661,15,15,0.212038,8.470000000,827.000000000
Astar,2462,1762,15,15,0.188096,7.306000000,826.000000000
Astar,1062,362,15,15,0.186293,7.621000000,826.000000000
Astar,2163,1463,15,15,0.184373,7.007000000,826.000000000
Astar,763,63,15,15,0.267245,7.508000000,826.000000000
Astar,1864,1164,15,15,0.215299,4.731000000,823.000000000
Astar,464,2265,38,95390,0.699590,18.481000000,14964.000000000
Astar,1565,865,15,15,0.200883,5.636000000,824.000000000
Astar,165,1966,38,20648,0.337563,16.875000000,14962.000000000
Astar,1266,566,15,15,0.173915,7.357000000,826.000000000
Astar,2367,1667,15,15,0.177067,8.088000000,827.000000000
Astar,967,267,15,15,0.223507,7.024000000,826.000000000
Astar,2068,1368,15,15,0.217174,7.488000000,826.000000000
Astar,668,2469,38,148066,1.101786,14.800000000,14960.000000000
Astar,1769,1069,15,15,0.168132,7.101000000,826.000000000
Astar,369,2170,38,55368,0.517535,18.261000000,14964.000000000
Astar,1470,770,15,15,0.195639,6.929000000,825.000000000
Astar,70,1871,38,17843,0.276103,18.546000000,14964.000000000
Astar,1171,471,15,15,0.169203,7.821000000,826.000000000
Astar,2272,1572,15,15,0.169887,7.660000000,826.000000000
Astar,872,172,15,15,0.168944,7.114000000,826.000000000
Astar,1973,1273,15,15,0.169863,8.229000000,827.000000000
Astar,573,2374,38,105220,0.743795,21.901000000,14967.000000000
Astar,1674,974,15,15,0.213643,5.662000000,824.000000000
Astar,274,2075,38,42200,0.434842,20.030000000,14966.000000000
Astar,1375,675,15,15,0.345401,6.659000000,825.000000000
Astar,2476,1776,15,15,0.222783,6.792000000,825.000000000
Astar,1076,376,15,15,0.859151,7.124000000,826.000000000
Astar,2177,1477,15,15,0.272379,8.722000000,827.000000000
Astar,777,77,15,15,0.304057,6.198000000,825.000000000
Astar,1878,1178,15,15,0.266686,6.944000000,825.000000000
Astar,478,2279,38,89340,0.964234,19.699000000,14965.000000000
Astar,1579,879,15,15,0.337103,6.414000000,825.000000000
Astar,179,1980,38,40254,0.571559,20.772000000,14966.000000000
Astar,1280,580,15,15,0.167222,7.084000000,826.000000000
Astar,2381,1681,15,15,0.251260,7.129000000,826.000000000
Astar,981,281,15,15,0.187437,6.347000000,825.000000000
Astar,2082,1382,15,15,0.199250,6.896000000,825.000000000
Astar,682,2483,38,174434,1.253551,19.887000000,14965.000000000
Astar,1783,1083,15,15,0.166480,6.418000000,825.000000000
Astar,383,2184,38,86457,0.727157,17.901000000,14963.000000000
Astar,1484,784,15,15,0.183700,8.194000000,827.000000000
Astar,84,1885,38,44149,0.421373,19.162000000,14965.000000000
Astar,1185,485,15,15,0.164982,8.540000000,827.000000000
Astar,2286,1586,15,15,0.162818,4.970000000,823.000000000
Astar,886,186,15,15,0.187695,5.442000000,824.000000000
Astar,1987,1287,15,15,0.196974,6.899000000,825.000000000
Astar,587,2388,38,193767,1.358689,16.879000000,14962.000000000
Astar,1688,988,15,15,0.163462,6.163000000,825.000000000
