dynamic programming,3.97273,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.29674,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.14573,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.93296,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.92857,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.80325,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.14241,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.31173,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,6.50073,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,2.17588,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.14248,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.2356,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.42316,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.69179,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,7.73712,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.23293,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.21022,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.24439,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,4.68131,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,7.61332,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,6.76197,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.36852,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.40821,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.55391,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.53176,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.58227,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.57072,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.4088,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.50075,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,2.30793,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.2319,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.97791,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.58936,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.52873,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.68355,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.63747,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.07506,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.09144,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.72342,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,4.86656,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.92937,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.6546,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.64454,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.98112,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.64584,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.47794,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.17835,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.5228,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.48674,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,2.49784,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.95014,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,2.22076,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.61327,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.64134,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.55857,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.71657,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.63452,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.57141,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,1.99304,1-5-4-2-3-9-10-6-7-11-8-1,51110,735.362
dynamic programming,3.75787,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.88313,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,3.52747,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.3404,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.02609,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,4.00532,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,6.47144,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,9.03075,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.96955,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
dynamic programming,5.42486,1-8-11-7-6-9-10-12-3-2-4-5-1,123794,739.68
