Tabu,49.7697,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,52.7974,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,201.47,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,91.7303,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,64.9793,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,69.3765,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,55.8504,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.7495,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.6725,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.8396,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,55.3166,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.2287,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,70.5123,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,61.8555,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,61.6683,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,74.6117,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,99.5793,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,79.8438,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,92.3304,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,61.8761,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,61.6218,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,47.5443,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,52.8358,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,47.7745,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,58.3552,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.152,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,73.0833,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,62.682,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.4479,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.4134,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,62.0127,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,56.9872,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.9466,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,70.6943,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,54.2507,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,50.9675,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,56.0823,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,52.0674,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,60.8008,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,54.1679,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,88.6399,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,63.5124,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,68.2006,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,83.4997,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,67.1151,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,58.673,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,57.6391,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,63.0894,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,63.5779,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,267.148,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,139.766,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,115.11,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,102.349,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,161.061,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,44.7944,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,68.3989,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,47.5015,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,57.6855,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,44.2424,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,60.5317,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,78.9688,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,110.439,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
Tabu,56.1844,1-8-7-6-11-10-9-3-4-2-5-1,72000,761.364
Tabu,82.7906,1-8-7-11-6-10-12-9-3-5-2-4-1,88000,764.037
